user_id,session_id,action,product_id,timestamp
U873,S03363,purchase,P012,2024-09-12 06:31:33
U005,S01807,click,P074,2024-09-27 22:44:13
U681,S03041,purchase,P052,2024-09-21 03:12:33
U024,S04614,view,P041,2024-09-29 17:58:19
U347,S00716,view,P062,2024-09-07 14:52:26
U838,S01193,click,P016,2024-09-29 02:12:40
U246,S00825,purchase,P027,2024-09-20 05:33:34
U220,S03999,click,P073,2024-09-12 05:08:06
U676,S01757,purchase,P033,2024-09-14 11:41:31
U418,S02191,purchase,P045,2024-09-08 19:32:08
U616,S02487,view,P081,2024-09-06 20:22:34
U908,S02431,purchase,P100,2024-09-26 10:07:58
U516,S03566,view,P092,2024-09-11 18:55:58
U804,S04527,purchase,P026,2024-09-26 00:16:55
U442,S00003,click,P030,2024-09-28 11:39:13
U072,S01428,purchase,P076,2024-09-23 22:51:54
U044,S01843,click,P073,2024-09-22 23:27:52
U480,S04847,click,P027,2024-09-13 14:02:45
U703,S00453,click,P057,2024-09-21 06:15:10
U485,S01872,click,P033,2024-09-19 05:02:41
U969,S02100,click,P069,2024-09-07 00:36:08
U391,S01696,purchase,P019,2024-09-11 13:33:41
U173,S03306,view,P027,2024-09-25 21:39:23
U957,S04844,click,P037,2024-09-26 04:37:30
U083,S02791,purchase,P073,2024-09-15 06:31:23
U343,S04215,click,P001,2024-09-25 00:03:47
U652,S01422,purchase,P094,2024-09-22 18:39:23
U452,S03518,click,P014,2024-09-06 22:31:32
U450,S00092,click,P004,2024-09-15 04:22:40
U776,S04942,purchase,P002,2024-09-03 20:20:05
U235,S01110,purchase,P091,2024-09-24 06:50:44
U917,S00150,purchase,P022,2024-09-27 21:45:21
U248,S03647,purchase,P063,2024-09-10 10:22:31
U349,S01256,purchase,P038,2024-09-07 16:13:32
U697,S01262,view,P095,2024-09-12 15:47:00
U328,S03995,click,P019,2024-09-12 11:41:05
U630,S01708,click,P073,2024-09-29 13:55:20
U726,S01845,purchase,P081,2024-09-15 07:48:26
U718,S02002,purchase,P052,2024-09-11 21:55:00
U982,S02112,view,P052,2024-09-09 17:03:35
U194,S01894,click,P068,2024-09-21 12:31:38
U587,S04798,view,P088,2024-09-22 22:28:11
U593,S01159,view,P052,2024-09-19 07:35:45
U219,S03463,purchase,P086,2024-09-02 05:59:16
U716,S02209,purchase,P030,2024-09-27 14:45:25
U803,S02855,view,P019,2024-09-20 07:00:57
U950,S04123,view,P062,2024-09-01 21:00:54
U194,S03740,view,P003,2024-09-24 06:02:43
U829,S01309,click,P055,2024-09-09 16:47:37
U515,S00954,click,P018,2024-09-03 09:36:43
U765,S03660,click,P017,2024-09-23 08:33:23
U129,S04417,click,P027,2024-09-23 09:59:59
U780,S03528,purchase,P028,2024-09-27 13:16:18
U620,S00459,purchase,P030,2024-09-06 20:30:53
U146,S03656,purchase,P049,2024-09-01 18:19:22
U870,S02605,purchase,P100,2024-09-09 00:22:15
U250,S01202,click,P068,2024-09-09 10:13:53
U312,S00114,view,P006,2024-09-12 17:53:58
U022,S04230,purchase,P048,2024-09-07 02:32:09
U186,S04541,purchase,P076,2024-09-05 07:56:27
U643,S01319,purchase,P038,2024-09-21 07:29:07
U898,S01445,purchase,P053,2024-09-22 04:09:14
U409,S02761,view,P021,2024-09-09 07:26:05
U901,S01311,view,P014,2024-09-04 07:43:47
U734,S03528,click,P080,2024-09-19 13:33:33
U967,S02394,click,P019,2024-09-16 12:17:15
U982,S03992,view,P046,2024-09-28 13:57:32
U622,S03246,click,P069,2024-09-15 08:16:36
U989,S04889,purchase,P045,2024-09-08 00:11:49
U866,S01415,purchase,P024,2024-09-12 01:10:16
U663,S03502,purchase,P056,2024-09-25 02:31:30
U848,S02931,view,P009,2024-09-27 05:03:29
U112,S04195,purchase,P046,2024-09-22 00:26:23
U942,S00232,purchase,P025,2024-09-06 21:09:35
U634,S01595,view,P054,2024-09-17 04:04:55
U500,S00012,purchase,P064,2024-09-18 11:11:49
U169,S02758,purchase,P048,2024-09-20 05:19:07
U116,S04580,purchase,P018,2024-09-23 21:02:27
U805,S02350,click,P071,2024-09-27 15:13:12
U410,S01721,view,P016,2024-09-13 05:55:57
U998,S00215,view,P039,2024-09-23 23:25:59
U209,S03426,click,P074,2024-09-21 12:27:38
U036,S02905,click,P048,2024-09-20 03:26:00
U593,S00635,view,P048,2024-09-25 16:46:44
U305,S02570,view,P041,2024-09-28 00:10:45
U577,S04409,purchase,P010,2024-09-17 14:42:31
U937,S00960,purchase,P056,2024-09-08 16:41:37
U481,S02165,click,P076,2024-09-27 05:46:12
U653,S00992,purchase,P088,2024-09-25 07:35:44
U291,S03667,purchase,P010,2024-09-22 19:55:07
U671,S03042,click,P044,2024-09-02 13:40:00
U633,S00856,view,P074,2024-09-01 04:00:49
U733,S01300,view,P078,2024-09-13 06:10:50
U332,S02040,view,P077,2024-09-13 05:09:07
U861,S01332,purchase,P087,2024-09-11 11:26:12
U427,S01426,click,P049,2024-09-18 07:28:08
U574,S01172,purchase,P011,2024-09-14 00:25:57
U817,S01554,purchase,P048,2024-09-12 03:47:25
U087,S02678,view,P015,2024-09-10 19:03:40
U132,S04915,purchase,P002,2024-09-14 14:11:26
U189,S03210,click,P073,2024-09-19 21:02:41
U093,S02449,view,P057,2024-09-27 01:33:01
U564,S02645,purchase,P042,2024-09-29 20:50:15
U990,S00795,view,P094,2024-09-24 03:46:57
U635,S04486,click,P051,2024-09-07 21:36:34
U362,S00281,purchase,P019,2024-09-22 00:04:11
U823,S00669,view,P005,2024-09-23 14:33:08
U900,S00870,click,P028,2024-09-08 15:16:30
U932,S03114,view,P057,2024-09-11 23:18:43
U886,S03836,view,P021,2024-09-02 02:59:42
U656,S00928,click,P031,2024-09-26 07:09:04
U156,S00421,purchase,P009,2024-09-17 13:47:31
U817,S03859,purchase,P007,2024-09-19 02:23:53
U391,S01349,purchase,P003,2024-09-11 12:23:30
U035,S02690,purchase,P003,2024-09-17 06:22:53
U231,S04341,purchase,P023,2024-09-20 03:08:07
U670,S01110,purchase,P076,2024-09-28 17:11:23
U371,S03415,click,P077,2024-09-21 00:54:00
U778,S00151,click,P046,2024-09-19 17:10:22
U898,S04446,click,P040,2024-09-28 19:59:40
U566,S01494,purchase,P032,2024-09-01 11:23:25
U841,S00753,view,P023,2024-09-24 18:29:15
U956,S02816,click,P044,2024-09-23 06:49:20
U822,S04033,purchase,P063,2024-09-01 11:03:09
U869,S04693,click,P082,2024-09-24 08:32:57
U366,S01361,view,P073,2024-09-21 12:10:34
U359,S01662,purchase,P030,2024-09-10 19:38:21
U721,S04607,click,P082,2024-09-16 00:24:22
U330,S01821,click,P067,2024-09-26 18:40:07
U533,S04218,click,P023,2024-09-11 04:43:07
U631,S00099,view,P014,2024-09-23 16:50:34
U237,S04877,purchase,P040,2024-09-13 03:22:52
U005,S02810,click,P036,2024-09-24 14:55:40
U189,S03713,click,P064,2024-09-02 04:58:08
U832,S00522,view,P069,2024-09-07 12:35:53
U914,S03041,view,P015,2024-09-19 10:15:40
U706,S03249,view,P078,2024-09-21 23:29:15
U875,S00552,click,P085,2024-09-24 08:59:42
U821,S02968,click,P084,2024-09-20 12:48:24
U010,S00913,click,P037,2024-09-03 02:12:28
U502,S01586,view,P051,2024-09-21 22:08:22
U269,S04121,view,P097,2024-09-15 03:57:44
U817,S00508,view,P086,2024-09-08 10:59:57
U889,S01458,purchase,P086,2024-09-14 08:57:55
U323,S04899,click,P039,2024-09-03 10:23:55
U717,S01115,purchase,P002,2024-09-01 19:30:46
U521,S04533,purchase,P024,2024-09-26 03:13:24
U796,S04091,purchase,P084,2024-09-20 14:53:18
U666,S03425,view,P095,2024-09-14 21:04:29
U602,S03236,purchase,P043,2024-09-08 10:14:27
U249,S01012,view,P098,2024-09-10 22:30:32
U374,S01490,view,P083,2024-09-03 21:36:38
U094,S04554,view,P057,2024-09-17 17:52:56
U482,S04676,purchase,P010,2024-09-06 22:25:33
U601,S03232,purchase,P066,2024-09-04 22:09:14
U107,S04358,view,P028,2024-09-20 04:31:34
U382,S03698,purchase,P067,2024-09-08 13:52:13
U229,S03776,purchase,P040,2024-09-20 22:06:20
U419,S04589,view,P038,2024-09-02 22:32:50
U008,S02975,purchase,P006,2024-09-10 19:42:52
U605,S00209,click,P031,2024-09-23 16:06:49
U366,S04574,click,P099,2024-09-25 03:47:08
U425,S03793,click,P084,2024-09-26 23:01:12
U570,S01732,view,P024,2024-09-02 07:13:46
U893,S01201,view,P076,2024-09-26 08:31:05
U545,S04417,purchase,P020,2024-09-21 17:32:07
U333,S04526,purchase,P099,2024-09-22 18:23:29
U092,S03469,click,P098,2024-09-28 21:31:52
U464,S03699,click,P026,2024-09-12 10:12:53
U320,S00308,click,P065,2024-09-06 03:42:18
U891,S03745,view,P014,2024-09-22 07:42:35
U780,S00317,view,P027,2024-09-16 07:51:55
U805,S01020,click,P075,2024-09-10 16:10:47
U655,S03995,click,P033,2024-09-09 03:22:37
U391,S02861,purchase,P096,2024-09-01 22:03:45
U117,S02970,purchase,P052,2024-09-09 09:08:01
U095,S02921,click,P085,2024-09-02 05:14:42
U347,S02462,purchase,P047,2024-09-20 07:32:39
U040,S00466,purchase,P045,2024-09-06 20:49:42
U358,S01175,purchase,P024,2024-09-06 07:10:25
U885,S02259,purchase,P068,2024-09-25 15:38:55
U504,S00559,purchase,P001,2024-09-29 22:16:46
U631,S01727,purchase,P058,2024-09-27 13:57:37
U715,S04922,purchase,P080,2024-09-01 06:04:46
U596,S02340,purchase,P054,2024-09-18 18:28:59
U780,S00375,purchase,P056,2024-09-08 17:53:13
U710,S03210,view,P047,2024-09-21 17:01:53
U050,S03469,view,P016,2024-09-06 03:44:05
U732,S04523,view,P068,2024-09-08 04:08:58
U551,S02514,purchase,P007,2024-09-13 13:49:32
U085,S00418,purchase,P028,2024-09-12 21:52:23
U801,S01487,purchase,P032,2024-09-07 05:53:58
U832,S00357,click,P052,2024-09-23 13:35:48
U982,S03402,view,P055,2024-09-03 02:45:46
U123,S02783,click,P013,2024-09-26 22:22:13
U721,S00857,purchase,P060,2024-09-12 06:18:49
U071,S02545,click,P008,2024-09-04 23:22:08
U956,S02707,view,P021,2024-09-15 01:21:54
U894,S00407,purchase,P056,2024-09-19 01:30:08
U890,S04452,purchase,P064,2024-09-13 21:26:57
U639,S00689,view,P050,2024-09-08 22:17:50
U189,S04853,purchase,P085,2024-09-04 23:20:15
U158,S00953,click,P015,2024-09-02 18:10:38
U136,S01162,click,P007,2024-09-29 17:27:14
U626,S02573,view,P040,2024-09-03 21:44:45
U649,S03500,view,P099,2024-09-06 04:41:34
U283,S00984,purchase,P017,2024-09-16 06:37:25
U102,S03192,view,P100,2024-09-08 07:03:24
U986,S01005,click,P027,2024-09-21 22:11:06
U123,S00082,view,P064,2024-09-16 06:35:13
U446,S03771,purchase,P086,2024-09-23 22:58:24
U775,S04569,purchase,P050,2024-09-27 04:39:17
U015,S01510,click,P097,2024-09-09 19:56:01
U766,S01012,view,P090,2024-09-16 06:24:12
U677,S00492,purchase,P094,2024-09-29 05:10:22
U228,S03210,click,P022,2024-09-25 18:20:33
U340,S03538,purchase,P057,2024-09-17 07:15:05
U187,S02566,purchase,P023,2024-09-11 09:18:57
U254,S04205,view,P093,2024-09-28 05:12:51
U122,S00572,view,P022,2024-09-22 11:38:07
U385,S00565,purchase,P014,2024-09-26 22:40:09
U948,S02053,purchase,P012,2024-09-22 21:51:20
U620,S04541,view,P030,2024-09-09 06:05:52
U529,S04291,view,P097,2024-09-04 09:52:56
U010,S02159,click,P034,2024-09-24 09:28:38
U551,S04927,purchase,P012,2024-09-08 13:04:14
U263,S03243,click,P067,2024-09-29 12:01:32
U083,S03165,view,P063,2024-09-04 02:47:06
U130,S00192,click,P001,2024-09-26 07:48:08
U386,S04713,click,P062,2024-09-10 09:08:39
U579,S04771,view,P085,2024-09-12 23:16:27
U083,S03840,click,P068,2024-09-28 07:44:10
U202,S03663,click,P037,2024-09-29 06:41:46
U168,S02957,view,P092,2024-09-08 05:20:59
U804,S00314,purchase,P039,2024-09-06 19:37:15
U906,S00933,purchase,P091,2024-09-12 01:18:56
U831,S03194,purchase,P064,2024-09-28 23:29:20
U457,S03972,click,P078,2024-09-16 15:46:56
U623,S03322,click,P002,2024-09-24 18:14:12
U177,S04114,purchase,P089,2024-09-12 03:04:15
U669,S00888,click,P036,2024-09-11 12:21:19
U743,S01631,purchase,P052,2024-09-21 13:40:37
U072,S02902,click,P021,2024-09-08 00:03:57
U063,S01836,click,P016,2024-09-26 09:55:16
U277,S04238,purchase,P019,2024-09-02 14:39:40
U447,S03808,view,P014,2024-09-16 09:29:09
U946,S00514,click,P098,2024-09-05 15:18:35
U429,S00988,view,P075,2024-09-29 21:28:43
U305,S04755,view,P080,2024-09-04 06:16:04
U528,S01496,purchase,P032,2024-09-08 09:33:45
U450,S01124,view,P033,2024-09-11 01:18:52
U780,S00488,view,P017,2024-09-24 18:46:17
U084,S04683,view,P078,2024-09-13 17:03:19
U633,S04651,click,P038,2024-09-14 22:31:11
U281,S00640,purchase,P025,2024-09-08 22:15:23
U746,S01912,view,P031,2024-09-06 08:43:54
U584,S02739,purchase,P006,2024-09-07 22:15:22
U611,S04247,click,P044,2024-09-17 15:13:49
U587,S04458,view,P045,2024-09-04 09:58:42
U889,S04715,view,P029,2024-09-05 11:11:07
U237,S00022,click,P094,2024-09-16 14:46:46
U779,S03581,click,P036,2024-09-20 08:41:47
U605,S03452,purchase,P018,2024-09-20 19:31:02
U413,S04156,view,P054,2024-09-15 20:08:39
U478,S03312,click,P046,2024-09-10 15:39:30
U912,S02464,click,P078,2024-09-22 06:30:58
U669,S02607,click,P041,2024-09-17 03:17:12
U551,S03965,view,P100,2024-09-17 15:58:56
U488,S03870,view,P015,2024-09-19 08:47:15
U205,S04635,click,P079,2024-09-03 22:40:30
U305,S03508,purchase,P042,2024-09-27 09:37:22
U741,S04831,purchase,P014,2024-09-24 15:06:36
U907,S02100,purchase,P020,2024-09-16 17:20:55
U283,S02539,click,P082,2024-09-29 03:17:03
U017,S04341,view,P090,2024-09-22 07:29:03
U836,S04203,click,P054,2024-09-19 16:33:21
U222,S00068,purchase,P024,2024-09-18 23:59:35
U010,S00373,view,P016,2024-09-11 16:17:18
U177,S00963,view,P062,2024-09-16 14:09:59
U417,S03807,purchase,P084,2024-09-27 18:27:46
U940,S02764,click,P055,2024-09-25 13:31:59
U219,S04633,view,P042,2024-09-20 05:20:42
U127,S01836,click,P058,2024-09-18 13:42:27
U134,S00001,view,P006,2024-09-03 09:23:58
U529,S02021,purchase,P006,2024-09-13 20:18:38
U557,S02466,purchase,P099,2024-09-17 05:55:27
U944,S04816,click,P058,2024-09-02 18:51:10
U689,S02854,view,P010,2024-09-12 13:42:53
U178,S00786,purchase,P082,2024-09-22 11:45:01
U508,S01826,purchase,P082,2024-09-21 12:34:34
U452,S00021,click,P049,2024-09-26 15:33:11
U022,S00948,click,P068,2024-09-03 23:09:32
U590,S04667,view,P076,2024-09-11 22:19:01
U473,S04236,view,P046,2024-09-15 15:33:38
U971,S02876,view,P081,2024-09-23 19:57:25
U054,S04963,click,P027,2024-09-14 20:14:57
U290,S03059,click,P035,2024-09-15 23:13:11
U970,S04787,view,P024,2024-09-09 03:40:53
U075,S02469,view,P040,2024-09-13 16:09:31
U313,S03521,purchase,P077,2024-09-17 06:39:46
U782,S02620,click,P090,2024-09-06 08:28:13
U669,S00604,click,P088,2024-09-26 16:52:56
U748,S02674,purchase,P033,2024-09-13 10:49:42
U039,S03169,purchase,P018,2024-09-27 19:07:59
U241,S02368,purchase,P090,2024-09-09 16:44:34
U981,S04647,view,P081,2024-09-20 07:51:55
U312,S00294,purchase,P098,2024-09-09 16:26:53
U539,S03415,view,P021,2024-09-23 01:54:36
U109,S01337,click,P018,2024-09-22 11:14:45
U664,S01848,purchase,P011,2024-09-09 23:32:51
U150,S04291,click,P087,2024-09-12 06:48:22
U897,S01749,click,P099,2024-09-05 13:28:48
U195,S01935,purchase,P038,2024-09-27 14:46:33
U708,S04741,purchase,P037,2024-09-27 14:49:39
U620,S03281,click,P033,2024-09-04 05:21:42
U549,S00733,view,P081,2024-09-02 17:23:46
U598,S00081,click,P002,2024-09-23 22:17:41
U990,S02398,click,P013,2024-09-28 10:06:51
U259,S03250,view,P005,2024-09-06 01:38:03
U880,S00007,purchase,P034,2024-09-15 01:17:47
U715,S01544,view,P019,2024-09-08 15:12:40
U812,S00114,view,P057,2024-09-07 15:13:01
U635,S02600,view,P004,2024-09-13 15:48:55
U080,S01570,click,P012,2024-09-21 07:41:13
U486,S03093,purchase,P082,2024-09-09 22:12:41
U480,S03570,click,P007,2024-09-29 10:15:50
U719,S00155,view,P087,2024-09-20 21:54:39
U506,S04011,view,P046,2024-09-16 12:03:27
U895,S03011,purchase,P081,2024-09-09 23:26:26
U072,S03940,purchase,P090,2024-09-27 19:42:03
U362,S04321,view,P049,2024-09-10 14:41:18
U464,S02915,purchase,P015,2024-09-12 06:27:19
U537,S02488,click,P048,2024-09-29 08:52:51
U259,S04427,view,P049,2024-09-07 05:16:38
U135,S04163,click,P024,2024-09-18 23:03:05
U908,S01512,purchase,P042,2024-09-14 07:27:05
U116,S04135,purchase,P028,2024-09-11 14:04:42
U624,S02092,purchase,P010,2024-09-07 12:33:15
U359,S01208,click,P054,2024-09-01 05:12:46
U084,S03350,purchase,P056,2024-09-25 23:50:53
U136,S01886,purchase,P073,2024-09-22 15:09:49
U655,S03048,view,P063,2024-09-03 09:03:35
U097,S03411,click,P085,2024-09-21 15:21:20
U932,S00130,click,P037,2024-09-20 20:15:28
U007,S02733,view,P068,2024-09-13 03:43:27
U484,S04795,purchase,P080,2024-09-21 03:58:42
U883,S00236,click,P064,2024-09-08 08:43:07
U630,S03751,purchase,P068,2024-09-20 01:31:57
U780,S00758,click,P007,2024-09-01 12:53:25
U731,S02746,purchase,P046,2024-09-23 11:40:23
U751,S01917,click,P063,2024-09-20 13:53:58
U943,S01741,click,P054,2024-09-24 23:45:50
U787,S03756,click,P085,2024-09-21 21:08:42
U131,S02387,purchase,P027,2024-09-18 07:44:58
U515,S04270,purchase,P087,2024-09-13 21:35:37
U351,S04916,purchase,P072,2024-09-21 13:21:24
U214,S02077,view,P043,2024-09-26 11:21:07
U520,S03228,view,P091,2024-09-06 06:02:08
U061,S01130,click,P008,2024-09-18 11:07:37
U294,S01906,click,P046,2024-09-16 23:31:23
U299,S02637,purchase,P008,2024-09-23 16:22:33
U626,S01492,click,P088,2024-09-02 15:04:44
U771,S04601,view,P075,2024-09-25 17:15:13
U656,S00757,view,P098,2024-09-13 15:36:25
U366,S03409,view,P031,2024-09-28 06:52:29
U490,S02742,click,P044,2024-09-16 10:52:42
U527,S01760,purchase,P082,2024-09-08 16:56:44
U068,S03035,click,P061,2024-09-04 08:41:26
U426,S03627,click,P049,2024-09-12 19:39:09
U852,S03139,view,P015,2024-09-12 06:39:24
U103,S03735,purchase,P006,2024-09-28 21:04:10
U632,S00351,purchase,P004,2024-09-01 06:29:37
U397,S03800,purchase,P018,2024-09-06 07:25:22
U388,S04592,click,P092,2024-09-02 14:01:37
U757,S01220,click,P098,2024-09-26 13:46:05
U136,S04943,click,P022,2024-09-03 05:13:39
U304,S00214,view,P042,2024-09-15 20:08:41
U689,S02650,view,P084,2024-09-13 23:43:29
U487,S04390,purchase,P013,2024-09-27 18:59:24
U088,S01019,view,P027,2024-09-18 14:02:24
U906,S01622,click,P074,2024-09-27 05:02:08
U747,S03614,view,P087,2024-09-12 20:29:19
U339,S02947,purchase,P081,2024-09-06 11:44:53
U037,S04156,purchase,P050,2024-09-06 04:41:07
U953,S02808,view,P041,2024-09-12 16:59:18
U491,S00655,view,P085,2024-09-28 02:14:46
U096,S04287,view,P001,2024-09-12 22:38:33
U113,S01970,click,P032,2024-09-28 21:17:03
U676,S00573,view,P007,2024-09-12 07:30:31
U722,S00882,view,P024,2024-09-09 20:20:05
U522,S02484,purchase,P042,2024-09-20 21:06:29
U904,S03127,view,P069,2024-09-25 23:22:15
U589,S01978,view,P044,2024-09-06 11:26:26
U050,S04603,view,P070,2024-09-28 01:00:36
U323,S04424,click,P030,2024-09-13 12:50:51
U622,S02967,click,P013,2024-09-26 17:12:31
U705,S00830,view,P065,2024-09-25 15:43:09
U943,S00455,view,P040,2024-09-14 11:01:51
U495,S03644,view,P075,2024-09-21 23:59:23
U706,S04308,purchase,P013,2024-09-08 16:17:16
U565,S04172,view,P025,2024-09-03 15:09:48
U413,S04430,view,P014,2024-09-18 17:36:15
U697,S03141,click,P090,2024-09-02 13:50:08
U023,S03454,click,P099,2024-09-09 10:49:42
U804,S00032,view,P008,2024-09-03 09:00:51
U320,S01118,purchase,P015,2024-09-21 23:41:10
U813,S00514,purchase,P009,2024-09-20 10:09:02
U675,S00550,click,P024,2024-09-05 11:07:32
U255,S03682,purchase,P053,2024-09-27 20:04:15
U286,S02839,purchase,P051,2024-09-18 23:44:40
U584,S02139,view,P008,2024-09-17 15:36:09
U680,S00290,purchase,P074,2024-09-05 01:37:19
U967,S04256,purchase,P021,2024-09-22 15:19:41
U334,S03015,click,P039,2024-09-09 12:06:22
U789,S03620,click,P036,2024-09-26 05:41:56
U084,S03121,view,P018,2024-09-06 02:54:05
U910,S00638,click,P062,2024-09-05 20:51:45
U155,S01202,click,P065,2024-09-06 15:53:25
U414,S00295,click,P081,2024-09-03 16:39:03
U250,S04893,purchase,P029,2024-09-12 13:21:00
U801,S02754,view,P024,2024-09-19 19:02:26
U1000,S04099,view,P046,2024-09-08 11:55:32
U854,S04832,view,P058,2024-09-18 15:21:56
U529,S02319,click,P063,2024-09-04 16:14:40
U315,S00672,view,P059,2024-09-27 20:11:54
U045,S02659,purchase,P007,2024-09-23 23:48:07
U920,S00180,purchase,P044,2024-09-06 02:02:05
U765,S04931,purchase,P076,2024-09-09 19:42:38
U706,S04167,purchase,P096,2024-09-11 00:23:38
U990,S02479,view,P097,2024-09-01 06:18:14
U237,S04740,purchase,P084,2024-09-09 05:57:25
U724,S02727,click,P072,2024-09-20 22:13:58
U728,S00315,view,P038,2024-09-15 02:14:07
U274,S01220,purchase,P023,2024-09-05 15:39:14
U565,S00641,click,P091,2024-09-25 13:41:41
U017,S04200,click,P049,2024-09-04 23:41:09
U216,S01968,purchase,P049,2024-09-01 23:54:22
U278,S01693,click,P091,2024-09-15 04:50:27
U730,S02589,view,P027,2024-09-02 19:10:07
U214,S02889,view,P023,2024-09-26 16:01:21
U970,S00253,view,P009,2024-09-02 02:17:39
U626,S03993,view,P002,2024-09-19 13:42:43
U466,S02225,click,P067,2024-09-25 05:52:25
U060,S00417,click,P067,2024-09-27 20:14:36
U160,S02067,click,P042,2024-09-16 02:23:20
U949,S03987,view,P054,2024-09-21 09:54:52
U799,S00488,purchase,P078,2024-09-05 14:11:41
U769,S02895,purchase,P022,2024-09-17 06:33:38
U574,S04811,click,P043,2024-09-13 16:59:32
U202,S00840,view,P029,2024-09-12 15:37:49
U644,S03986,click,P036,2024-09-17 11:45:09
U381,S04647,purchase,P028,2024-09-23 10:41:44
U046,S01555,purchase,P076,2024-09-02 13:37:01
U824,S01858,click,P043,2024-09-14 16:13:28
U534,S00370,view,P057,2024-09-12 19:17:20
U887,S02375,view,P065,2024-09-24 22:56:47
U284,S02822,view,P030,2024-09-18 09:17:30
U461,S02041,view,P014,2024-09-26 10:35:42
U825,S03540,view,P049,2024-09-04 09:20:38
U356,S04839,view,P049,2024-09-18 23:49:33
U385,S03159,click,P022,2024-09-03 05:14:48
U693,S02680,view,P044,2024-09-16 23:36:39
U595,S03678,click,P085,2024-09-27 23:43:48
U500,S02231,purchase,P096,2024-09-02 16:06:34
U048,S01750,purchase,P052,2024-09-26 21:14:16
U963,S02403,view,P066,2024-09-21 05:51:45
U383,S03003,purchase,P007,2024-09-17 14:06:38
U880,S01150,view,P031,2024-09-26 08:19:07
U374,S02842,click,P075,2024-09-19 14:44:07
U341,S00118,click,P021,2024-09-05 20:00:45
U921,S02672,view,P099,2024-09-20 03:04:20
U658,S02487,purchase,P090,2024-09-03 12:11:33
U120,S00534,view,P068,2024-09-15 17:37:48
U083,S03523,click,P068,2024-09-10 18:58:23
U618,S00685,view,P080,2024-09-17 07:54:06
U024,S04966,purchase,P019,2024-09-25 10:21:59
U401,S04458,purchase,P067,2024-09-17 07:22:08
U415,S02384,click,P024,2024-09-17 17:21:39
U964,S00646,click,P057,2024-09-29 19:06:36
U835,S00929,purchase,P070,2024-09-09 22:18:22
U647,S03438,purchase,P099,2024-09-02 07:41:18
U701,S00270,view,P041,2024-09-14 23:44:26
U868,S04439,purchase,P083,2024-09-24 09:17:19
U681,S02493,click,P099,2024-09-08 13:37:53
U124,S01935,purchase,P057,2024-09-19 10:59:09
U017,S01245,purchase,P046,2024-09-27 00:35:13
U863,S03106,purchase,P029,2024-09-20 09:18:33
U333,S03694,view,P059,2024-09-09 04:34:30
U408,S02850,click,P084,2024-09-17 12:57:26
U356,S01950,click,P015,2024-09-07 19:28:39
U316,S03935,click,P054,2024-09-28 06:55:17
U060,S01762,purchase,P069,2024-09-27 09:09:38
U1000,S00376,purchase,P056,2024-09-18 03:54:35
U235,S00490,view,P036,2024-09-27 13:44:20
U358,S03080,purchase,P063,2024-09-03 12:47:41
U758,S04713,click,P052,2024-09-15 13:29:41
U545,S03408,view,P046,2024-09-28 19:57:59
U896,S01550,view,P027,2024-09-20 14:36:00
U597,S01312,view,P024,2024-09-26 05:43:00
U136,S04458,purchase,P039,2024-09-05 21:15:20
U656,S00560,purchase,P082,2024-09-02 06:39:39
U475,S04872,purchase,P096,2024-09-10 16:20:11
U599,S03997,click,P005,2024-09-23 08:39:15
U303,S02421,purchase,P030,2024-09-04 17:31:27
U093,S02270,click,P057,2024-09-03 15:27:11
U560,S04582,click,P049,2024-09-10 21:32:42
U036,S04197,view,P054,2024-09-26 23:16:31
U211,S00703,view,P058,2024-09-09 20:05:31
U100,S04427,click,P057,2024-09-07 18:45:32
U900,S01748,click,P013,2024-09-18 16:55:10
U232,S01690,purchase,P005,2024-09-11 01:25:50
U073,S02136,view,P051,2024-09-15 18:14:50
U238,S02325,view,P021,2024-09-12 16:28:13
U649,S03775,purchase,P050,2024-09-22 11:48:28
U238,S02148,view,P063,2024-09-22 08:31:42
U910,S01738,view,P074,2024-09-10 07:07:54
U866,S02034,view,P018,2024-09-26 12:08:23
U098,S01941,click,P043,2024-09-27 20:12:18
U937,S00248,click,P016,2024-09-17 20:18:59
U806,S01617,purchase,P056,2024-09-04 04:08:13
U517,S01137,purchase,P062,2024-09-02 09:23:17
U990,S02714,click,P014,2024-09-10 14:03:41
U639,S02542,view,P006,2024-09-13 06:46:11
U050,S00598,purchase,P028,2024-09-10 17:58:54
U929,S02324,purchase,P031,2024-09-05 17:37:41
U263,S01260,view,P033,2024-09-21 23:32:38
U800,S02204,click,P025,2024-09-04 01:18:20
U063,S03416,click,P043,2024-09-05 12:34:40
U820,S04400,click,P048,2024-09-04 20:44:40
U235,S00318,view,P085,2024-09-23 05:33:32
U758,S03608,view,P039,2024-09-27 17:53:47
U242,S04488,purchase,P053,2024-09-07 19:07:56
U233,S02270,purchase,P054,2024-09-29 06:38:09
U825,S01447,click,P070,2024-09-27 12:06:03
U262,S02876,view,P028,2024-09-28 01:08:57
U899,S00631,view,P047,2024-09-05 23:54:39
U963,S01113,view,P010,2024-09-22 11:35:28
U278,S01317,view,P064,2024-09-26 19:40:29
U233,S04483,view,P076,2024-09-13 12:26:06
U045,S00992,click,P020,2024-09-26 09:24:25
U405,S00562,click,P093,2024-09-09 09:04:04
U671,S04379,view,P011,2024-09-05 17:07:39
U501,S03816,view,P050,2024-09-04 01:46:51
